"GeneID","X04006","X15004","X16004","X19005","X24005","X26008","X28028","X28032","X31007","X63001","X08018","X24019","X28003","X36001","LAL5"
"31342_at",5.64979374796038,4.92295382060167,5.20841602177955,5.0484451124837,4.92545724772675,6.16871370294259,4.72745039075137,4.75524699508184,4.99862359106114,4.98400896505898,5.4751943471456,5.8669198323099,5.09880092421517,5.33703361992457,5.01344537214292
"31343_at",2.62517932442584,2.82258782234803,3.28853983804211,2.95555159791646,3.0892876556129,3.36478514831024,2.88528974532334,3.11836820806219,3.38790019442434,3.32063172039456,3.19718143694402,2.99332246402505,3.12148757930087,2.97239776161482,2.87205410168331
"31344_at",5.95932184584858,5.15092605112553,5.58278473910189,5.44169870216549,5.20629322745345,5.70881626343979,5.36014829017295,5.301780529452,5.37065795308138,5.26219598840296,5.52846000399502,5.92421869515735,5.48868459570163,5.27750949904576,5.30677875650513
"31345_at",3.21258013796935,3.21023596890597,3.4819892985984,3.06913072409075,3.05523465010984,3.50101153963446,3.11076524018903,3.26450887389823,3.26545627790662,3.19334976925089,3.23554116751853,3.37673073232304,3.00997725962917,3.10168221253445,3.08765804966354
"31346_at",7.16768316574811,6.67379816530877,7.09273307105089,7.02545993392225,6.65108096593968,7.02570121363405,6.38339985682233,6.48068895784183,6.98328065960603,6.88059912836664,6.64953642426584,7.25507059991997,6.7800735857892,6.7066187788254,6.56149716962799
"31347_at",5.34958907432006,5.22330456980421,5.44190596243926,5.25368471920202,4.94444918497533,5.67369857183328,5.23467306342051,5.0551028605927,5.37816592590328,5.52110239144475,5.47757270079751,5.5530567360711,5.35058420642703,5.15635422515702,5.44112207723153
"31348_at",4.53089886395283,4.2321111516272,3.93812790172114,4.32164315904812,3.90130897894264,4.10428699318416,4.00913667938535,3.87582066983532,4.00946318021778,4.04710657939708,4.42362201691919,4.32758493977464,3.86927805647926,3.97180708255109,4.43895392479678
"31349_at",4.95775093249665,4.7453751826192,5.79044258044949,4.89117501065264,4.63325538460831,4.6369647355678,4.93674840423216,4.83654699232439,5.55744943287076,5.12656767127205,5.22549784200317,5.04594205775367,5.11341727783001,5.00152925713235,4.96547737620362
"31350_at",6.2459523837568,6.52412816274438,6.51133177540043,6.14776406715859,5.92032951693277,6.20698035312288,5.67346220246458,6.03115991488369,6.47944203919893,6.5480249510688,6.38487871388267,6.27371701078869,6.19286466515235,6.10999055657177,6.19551411618027
"31351_at",3.78029574150597,3.85564812725441,3.95963479769624,4.00186042965438,3.92906690854348,4.04160797110077,3.70764571960882,3.6843853828219,3.71710424198301,3.51898790471027,3.81063843710297,3.93611900460826,3.91304971583722,3.75258710698933,3.91069338784759
"31352_at",3.94591266848865,4.17132690395795,4.71718013527989,4.36215202211229,3.79958249705415,3.83419782970338,3.62288646584308,3.79654469649245,4.52822391340344,4.25174740276056,4.45746924154613,3.54873449142459,4.36580843427953,4.28436006386763,4.00655501879201
"31353_f_at",7.00413516937776,6.95648631232248,6.8978593133596,6.83489862272519,6.51382667658616,7.22121785545908,6.52809838437689,6.43305588312982,6.77199663225683,6.22272478306777,6.87760479268137,7.1496334086064,6.93229768475695,6.71645443521397,6.86888590764466
"31354_r_at",6.21162184187521,5.14432398209998,5.97078386003553,5.72910269717892,5.45525524537479,6.18465373605378,5.08111440125855,5.27996816292576,5.68273906200537,4.72912623795758,5.51166297343026,6.30092627567793,5.68807072601344,5.41469204437047,5.22159827081768
"31355_at",5.98383740862482,5.71659170149454,5.7380454285772,5.65708278007767,5.09611959237376,5.83044779343409,5.29202958098511,5.74075115647647,5.83646167055346,5.33877930224746,5.50216472614478,5.77492541480118,5.71374784537421,5.75863703530306,5.77458072135658
"31356_at",4.19585492385376,4.72450239584828,4.71184030390494,4.30472259711002,4.29364715047026,4.27644050006484,3.92985911898654,4.19153894039388,4.80847419119463,5.0625824852127,4.22138097982777,4.06087909665222,4.45231878458442,4.34279127571764,4.29774794683506
"31357_at",4.38531704397705,4.19348490538157,4.20549453619923,4.26129743615242,3.95942013947967,4.11746740702637,4.20697855204225,4.28306954251724,4.49785657678313,4.92397667485124,4.17843887957743,4.30200131601405,4.0987655048219,4.23163814382016,4.14791557843108
"31358_at",3.85071728585803,3.7780885816088,3.79194425943948,3.45553823600572,3.6611083800317,3.76415755898953,3.15496346466108,3.50897258916688,3.71611022851669,3.67420063880199,3.54534274708795,3.7654525851772,3.55723473501614,3.41298279493789,3.49262626634592
"31359_at",2.78069146857094,2.85211725402431,2.99380004564259,2.7552896546005,2.83088755363767,3.30954973220362,2.89806290034898,2.91312890321461,3.3363786642029,3.32681404948786,3.06295733004977,3.22616122734463,3.15364979990072,3.06214928002937,2.91256721696683
"31360_at",3.42290970547503,3.36459919136662,3.3828719199368,3.43093221073907,3.30382315159206,3.38074916332737,3.06764490305269,3.20507250432291,3.43887461573945,3.56467461414577,3.18550415452991,3.28617802054343,3.20044634000491,3.17130503064941,3.04909925362282
"31361_at",4.24375403640874,3.73807098154625,4.44815101270119,3.76238206728256,3.43271601747489,4.3777032802137,3.68555850174403,3.89058272835079,4.05865402208415,4.09217270378914,4.14770170692508,4.52440705328521,4.49227781966157,3.98926096185243,4.36142436963493
"31362_at",5.78728366465754,5.66022813213306,5.27926988809815,5.36747008984865,5.3951854061891,5.5099042944271,5.36458526691894,5.10126729558493,5.62215382764698,6.42368409580012,5.59694135533656,5.73149461350399,5.31724426798858,5.30708212740868,5.48381893710447
"31363_at",5.3919647247049,4.67184205092593,5.40628980289049,4.88899609488581,4.67693771514301,5.36554469228812,4.75099703642926,4.93135789523189,5.53328835943185,5.14411269538576,5.00190332371473,5.01535349878751,5.26577783052667,4.99902036430743,5.05687880824101
"31364_i_at",6.39683746411948,4.99624137953508,4.97542765787,5.02660574622298,5.95541608135848,6.54516301146731,5.03082940993128,5.29369627068009,5.09297020687846,5.38165141464366,4.96902900528624,7.06424742604576,5.1781564778308,4.90165672517648,4.85870906299038
"31365_f_at",3.82614143350948,3.73287171794024,3.46565949288037,3.27750725406973,3.46461744974186,3.7461705593597,3.40805672617523,3.44156611238384,3.48978902413237,3.5384131585927,3.50022770133707,3.80433307016692,3.69387672847848,3.44081826125228,3.51839818715527
"31366_at",5.43334377941204,4.95024967208069,5.42377005016244,5.05192322201166,4.73273250971579,5.37598709172382,5.13050104172838,4.98556974166097,5.28151449122938,4.51614007365033,5.14741180222916,5.27615176256264,5.06054771186979,5.17425503556474,5.23386505477884
"31367_at",5.8150808050529,5.48216644632321,5.54053192657322,5.48513540673866,5.08919258875411,5.62877841715208,4.96629717295443,5.30896811507491,5.54419695205686,5.18437240751046,5.20989073211625,5.41146365493509,5.29796289637692,5.25378116430206,5.20489965352472
"31368_at",4.99208095827907,5.25644505814597,5.23813586697365,5.18174323011874,5.15344900426575,4.84954705689652,5.05931798682122,5.31431623194068,5.39577034104239,6.02478967691901,5.34845346682104,5.24902954840251,5.36345019118087,5.12370447499458,5.36644122680585
"31369_at",3.2176961881848,3.21314975392627,3.58346324635444,3.29179497684276,3.25672093324139,3.31738454773084,3.21406492438963,3.39352780976832,3.87466658582648,3.40858668486552,3.37635976242919,3.28789882406238,3.66699338184069,3.20784802809985,3.12324090384121
"31370_at",4.31950315338857,3.73658035385297,3.98698168820347,3.936882975402,3.57735986120391,3.7340035740602,3.79775485325915,4.19862583876596,4.02280769035623,4.13088328798669,4.5098311898488,4.21759464447874,3.87612958438158,3.73872134959108,4.29471826533733
"31371_at",4.8892682358936,3.81357708382211,3.70759900385886,3.95892630374347,3.8787789261325,4.12524493096779,3.69298780740348,3.74232606539586,3.70606158890526,3.6717246207548,3.82367482781906,4.02302888002695,3.93918297382872,3.78422775401149,4.1946647184845
"31372_at",7.25474174260381,7.22186771255728,7.678925451801,7.16458610891584,6.60495602723177,7.40686962127134,7.09108976416236,6.98327381616037,7.08254828557218,6.87620153199492,7.28163045763606,7.33764824703216,7.24917723135462,6.94113999326025,7.2475706530749
"31373_at",4.18736830001634,4.38171113104722,4.3203162332288,4.34461894891288,3.96567072177748,4.11760509991812,4.70880652645866,4.36644913263228,4.83389503865016,4.56551578828962,4.42390268123956,4.4170281126733,4.51725689809111,4.35645611854968,4.40207133548056
"31374_at",5.39506060364164,5.16288680420416,5.86132167528714,4.98405919709843,5.04936569237917,5.50567608522831,4.73754663685555,4.73633802431573,5.31649117625685,4.87336455716009,5.01515055853092,5.4909257990422,4.65184724273654,4.67478995844227,4.77305236249335
"31375_at",5.43146611989609,5.24001235703436,5.2946761484454,4.98152065478823,4.89989995422949,5.32182559866782,5.00977252265547,5.05872097539443,5.23949383062675,5.20882580213243,5.50387245808048,5.61467648049633,4.94736146382308,5.01631339802671,5.17757130179753
"31376_at",3.98648365507266,3.43139460561845,3.99357176162911,3.72870623289547,3.44928259454833,4.00942477453566,3.36004425173968,3.68960662896241,4.34902132359976,4.24302577906821,3.64766930390213,4.01370826957428,3.08951276135245,3.51220464001112,3.55813148120507
"31377_r_at",3.9647245285706,4.04511048347123,4.28375575275279,4.18523452774671,3.75632299774039,4.05729243681046,3.90936324794793,4.13835413843162,4.02800409020055,3.67648379219635,3.97458548867547,3.99478764490465,4.3486618043902,4.06380816214031,3.92927921081653
"31378_at",7.09998418268724,6.4577608972658,6.96877682140678,6.73233265586025,6.19528811230342,6.92972571120008,6.02175282434008,5.91123052434294,6.49527122584491,5.85515914777983,6.40132381009113,6.74763923061777,6.53501266819458,6.78040798321357,6.34004944864614
"31379_at",3.87455837939963,3.68895986073391,4.19490545741209,3.94491127145701,4.00278389260281,4.56162026112012,3.98648454267647,4.09502738415397,4.2578517686481,4.98977259759065,3.94776701764283,4.46760126107707,4.01226908524822,3.76162798117243,4.01855301597881
"31380_at",5.87040292869777,5.66565703374378,5.6697797324924,5.83074984550055,5.43093732174406,5.99376518431036,5.34427197466373,5.16014714648928,5.95485572245009,5.36874039569328,6.09104223732887,5.90666535743516,5.6699034250557,5.74019421667608,5.70651151116967
"31381_at",5.88428652946821,5.25492823810478,5.60809502470698,5.18288832764804,4.92552287787534,6.00882889461436,4.84288134124352,5.16168208857705,5.16882672540974,4.95195051474622,5.21141475307552,5.96808300677009,4.73072443772807,5.34626728468309,5.30987161589833
"31382_f_at",3.29619424819343,2.97230927229641,3.35470005510538,3.17018004142421,3.36448136915181,3.26630383018853,3.12152248869339,2.87644552168343,3.5102400433548,4.03163861009255,3.28749346632008,3.01866536360696,2.9071467424737,3.13304793292766,3.24911164687822
"31383_at",3.12944070639445,3.44940864953141,3.52774317347333,3.07509159389456,3.16893002078701,3.1747312333389,3.2477348168663,3.21354490302064,3.81215576783923,3.93951287177254,3.1281329702507,3.3622170286104,3.34651975733223,3.18933229050441,3.2608040110709
"31384_at",6.91148259952984,6.86356981196025,6.99484160217156,6.72465092651184,6.4715252079874,6.80401637669167,6.62405857159266,6.70319816920401,7.1940357779491,6.91708161262905,6.78102533676649,7.20991931529424,6.80587175783956,6.77457375945717,6.92333814584968
"31385_at",12.5029308727025,12.1318581776471,12.055051643673,12.2678697784065,12.4588536436213,12.8545286433995,12.0680562717111,10.5840701702692,12.3420960573543,12.6039780903109,12.6272995460816,12.688819537918,12.4709577263956,12.6840996442509,11.9794066165082
"31386_at",7.76925767635328,7.36585408916986,7.1233173542227,7.24770468211448,6.85693107916146,7.50176090949951,7.43454349076997,6.95588430554797,7.42977360969219,7.15565946380889,7.56000914765637,7.69871516630074,7.40024816871349,7.03449288080448,7.57195898925179
"31387_at",7.04714135894144,6.3520840617138,6.81489720464956,6.5438891770836,5.94072112665014,7.06886650378424,6.14353118107818,6.33984379060379,6.3834471109508,6.00327421362264,6.27938466035397,6.81905015211256,6.70428955138755,6.71432429757435,6.4479794147175
"31388_at",3.17257777333223,2.88347843108366,3.60876208777585,3.04296809182239,2.81118677863974,3.14756413690282,2.84851184065914,3.21963761424006,3.42137712410723,3.33516532933148,3.42743072967937,3.18868333362693,3.13898207820578,3.08075669536912,3.23462511822883
"31389_at",5.02894748561226,4.81818345531243,4.84954075528986,4.8150772240789,4.74371142545438,5.11641205680624,5.01916879462065,5.03061690538935,4.99923730756452,5.08435935010854,5.25126395097738,4.93671665164328,5.37039523037015,4.88652232001974,5.18767350240276
"31390_at",3.2752316878219,3.81452260459378,3.75447642638505,3.47128921285499,3.86480292903041,3.58863336595475,3.53431669126158,3.7318498613673,4.18109245961337,4.43367805494738,3.97275086491371,3.71572972248426,3.93615888620005,3.78083109145591,3.77607314171042
"31391_at",8.35990020342543,8.13128385991921,8.46864642337845,8.1544111332002,8.05200994149123,8.1880955583626,7.93018662785434,8.07256478043577,8.29016268666549,8.14213320221287,8.38697837848846,8.49668413725482,8.19034312644598,8.11518558046827,8.32160958396356
"31392_r_at",4.36818072841777,4.55959876680746,4.77036170903046,4.20431159866513,4.22273895130909,4.56168715506753,4.26284162756165,4.45311468957639,4.88683328062686,4.36430887158776,4.58806283259256,4.45019749436101,4.74495945431618,4.72502696471289,4.65097852333614
"31393_r_at",10.5732847619938,10.4995233052352,10.8684662764537,10.3081667393687,9.94070505743835,10.2762343423427,9.44457511001346,10.3432036554163,10.3410857990313,10.1009353342861,10.2283765977264,10.5621095464041,10.6956951119141,10.6015516112606,10.4139658294207
"31394_at",3.3699571978954,3.70455401994664,3.91624543606458,3.78111245214525,3.83450703301051,3.54307006825667,3.30566177028028,4.13285088064197,4.37768405829588,4.0955588964505,3.52564223576787,3.44118773239078,3.60499814352357,3.56966915809452,3.43122526721357
"31395_i_at",3.9315126421199,3.61644121787559,4.52152729661798,3.93011837690636,3.81189361366778,4.10613159279719,3.74039538806412,3.99417735536421,4.3232433646261,4.15521484120147,3.91192046914856,4.03429159881156,3.57926404724486,3.73134537109386,3.78491687051276
"31396_r_at",10.120736628942,10.1140025801692,10.3463346773555,10.1588342175898,9.80708677925746,9.94784045388523,9.72919069363325,9.78934877256026,10.0381308848078,9.78060907509912,9.83050620699666,10.2887238929508,10.4546853745329,9.98141261667205,10.0691218378544
"31397_at",2.98695702940568,3.1431010325023,3.07499480545779,3.1588131363403,2.99597018397621,3.23364527183855,3.16875201922388,2.89692317721386,3.1047946471228,3.30017815781283,2.99862056882834,2.72001010080107,3.47241921779299,2.94145623085675,2.91555361593159
"31398_at",4.15909648407997,3.85248760978922,4.24203544720734,4.10138025743821,4.08383676559506,4.37055061672179,3.87595533364153,4.23335342985258,4.2346782436295,4.27936653205563,4.0228918451682,4.64819947182251,4.55147291847267,3.89854208287417,4.24128687598714
"31399_at",5.43890666280246,5.5409629877343,5.58128299981885,5.30505445797853,5.08463314682736,5.6364890189295,4.86229411560158,5.40143006074234,5.37084756841537,5.09947984908321,5.31390312817759,5.3022333091213,5.51557799053745,5.25466411283554,5.19116857696907
"313_at",4.15708679704996,3.94350144751668,4.49268987263785,4.0644683162228,4.32773941455274,4.07458041847951,3.9455339869478,4.24962034256473,3.99766580421814,3.85699374770729,3.84045515932629,4.03621228206288,4.16670833232432,4.21604418660164,3.95152416889442
"31400_at",3.34536721151144,3.31463819947184,4.109749563204,3.32422973948453,3.17848167210435,3.15398412597018,3.3608556755371,3.45808627668484,3.74440795084205,3.9212405694585,3.41456717431827,3.06136190211558,3.4393547989127,3.28415046138368,3.27358110331788
"31401_r_at",2.95140067406384,2.53611160495913,2.90268095144017,2.76107489496933,3.21713098838976,3.11604417829342,2.69740273298121,2.91338343017909,3.07208032131301,3.21939902770967,2.53675240982691,2.80489817977282,2.82341996867912,2.79083910720184,2.64907136462271
"31402_at",6.80415320386585,5.55664070923061,5.65995247824561,5.5726399819131,6.07773169032444,6.07433738423536,5.48497487851041,5.58176235711798,5.26131330044566,5.07370280060455,5.55926686600449,5.69490292151054,5.79501962971649,5.22219359180242,5.76309923153338
"31403_at",3.0585913216315,3.19469609642931,3.58553677275422,3.1999780664408,3.17178737354715,3.10809173843662,2.94019365514603,3.39009728283873,3.56415188326825,3.44020009356502,3.34658887007627,3.23705530356507,3.50060857183982,3.24997000103422,3.46328620225929
"31404_at",7.02857090741756,6.53214285256765,6.53105492547627,6.61433377319055,6.40771078929517,7.01724320001115,6.23689981624073,6.58213766892197,6.66528441501306,6.25677947867768,6.5724698216684,7.00177286365078,6.79620035511661,6.66211186695747,6.51236378387658
"31405_at",6.34417842540515,6.28888367872079,6.5421985908671,6.22885550422164,5.94200344791414,6.29812222047196,5.99147322935238,6.01319586956497,6.25972067845933,6.08633273448821,6.1110336826511,6.15957822281435,6.25812885231529,6.28413350968554,6.00699968826729
"31406_at",8.34383096521423,8.43015089307673,8.31441340408533,8.20357658309882,7.98598313456102,8.24344647314646,8.18768410789611,7.97116273189688,8.28048000249458,8.11313125564594,8.10552499665668,8.50707186593845,8.30079921371184,8.10308279034294,8.2450022577083
"31407_at",2.85022652349934,2.63662302048104,2.72899807555693,2.6954298317891,2.6039626747784,2.82369688717172,2.71745679344574,2.87487823710549,2.82600189745427,3.3729599627729,2.52556509698614,2.64287404744012,2.7949322783421,2.64674951494887,2.66967629266761
"31408_at",4.4578528352122,4.74731921136476,4.60068139801238,4.35974966350695,4.3112507578258,4.24366874595409,4.36486345634314,4.43091987354889,5.01587826841279,4.74202111826679,4.50001293214258,4.49491356250655,4.22740090885552,4.48686449694238,4.62388618196785
"31409_at",2.89926892219664,2.71400665481951,2.92655878328665,2.94849644433341,2.79506531010723,2.79133797528714,2.75297186407546,2.72083216019267,3.29715734258166,3.11211115772154,3.02569725082585,2.72177490400293,2.91069093942338,2.83604752148795,2.81336965029426
"31410_at",7.3887413375613,7.05556180079684,7.01208019528077,6.96185249042355,6.57796928057549,7.18606924150226,6.75807692220231,6.7658453953176,6.96519028106167,6.75621395297947,6.9253867548966,7.04572750217489,6.96170588567213,6.66280502602105,6.95878280779945
"31411_at",3.66063055685961,3.29833626445197,3.77644900120566,3.38582104887045,2.89879872826781,3.30296248901317,3.36229482122028,3.26874793677363,3.82314769617125,3.95767436665607,3.41634155239154,3.18517055113229,3.42564038284574,3.37867346653074,3.63151850437104
"31412_at",5.53755694358189,5.24195075429732,5.68043073137494,4.94051405266846,4.76629419393611,5.20190938602418,4.87645623277761,5.2312533135275,5.53228298035624,5.06367568238162,5.47172834370956,5.19484631148251,5.39863305331282,5.44564831125421,5.22117979521949
"31413_at",4.41829064268849,4.99109021779276,5.37279649083422,5.00397787296268,4.49351183126347,4.54561457978087,4.46776265904339,4.71899949379341,5.44799549328086,5.30909582938965,5.14270898248721,4.55336069429988,4.90941095230766,4.98025094729138,5.06538551812843
"31414_at",6.54234074860647,6.34795176431304,6.62123410753725,6.36102008922734,6.15298095984603,6.42146209002057,6.34565240298518,6.52553720262674,6.69996646121857,6.82078259945616,6.28758125159095,6.51040990505557,6.43803361944706,6.33183766953665,6.51118287005595
"31415_at",3.408220305091,2.81754283565329,3.47664139711524,2.80801169273237,3.13561115036996,3.35503436722454,2.88640154983984,3.15980583081762,4.71565189903547,3.58248487289024,3.05612728041404,3.07973629364277,3.1655467996477,3.03855610000365,2.96214358870162
"31416_at",3.63368855321921,4.32513744855695,4.15803345450387,4.08637959075677,4.01827273764462,3.90070767037472,3.86380122107377,3.9228801899035,4.83950198521511,5.04724138286153,4.11891647126024,3.6975961247887,3.907271322007,3.92383331094619,3.99809868103754
"31417_at",6.39606455652159,6.04501880393452,6.72404459493743,6.28241575557962,6.02659559734718,6.612479494283,5.91292288467744,6.31393415516283,6.5283157131818,6.15497668580413,6.08691894729401,6.60908137250294,5.9463883448383,6.17048457809836,6.16601788274336
"31418_at",4.19650875707906,4.13494826573305,4.21379870787934,4.08472193944874,4.02522219267543,4.23748035746966,4.1219588257314,4.21214695339792,4.29672240459923,4.52182873607676,4.21976602024097,4.2135349441401,4.13074610872194,4.35165827367036,4.39308417166154
"31419_r_at",10.5886789423424,10.7806412055115,11.2134010305734,10.7680668947921,10.2516034599683,10.3789875506926,9.75939494845847,10.5589194150156,10.6051888362699,10.4484383530655,10.2829661198812,10.5903495262209,10.8701056139859,10.6241727404203,10.4590695102683
"31420_at",4.70042139985673,4.39614577293114,4.98526153614776,4.5591755247679,4.27483051507521,4.88683612899113,4.28541560844182,4.42755473698618,4.94168384678323,4.67784070946755,4.81682633497879,4.73650243858072,4.48310309513984,4.67692376045942,4.79887950297711
"31421_at",3.73486739511939,3.00887119776482,3.40241501170002,3.1389676498253,2.95124756161229,3.61921490226737,3.2395728898065,2.97505849301273,3.53009539332903,3.62778131773267,3.37279789137557,3.33026564519556,3.03401509223364,3.25799961162128,3.43627578946079
"31422_at",3.85888621447762,3.91610720002625,3.84445527611034,3.94599601456235,3.7584765329829,4.26540987772499,3.8254350875529,3.87393159011381,4.1817312350135,4.19700494352455,4.11927700014094,4.50549464066902,4.06592018791791,3.96479484825682,4.2317102796179
"31423_at",5.82223368554274,5.83101758992541,6.70883876145907,5.75038051394541,5.54857115388973,5.64624258130573,5.89511231427195,5.78929507089317,6.24399932347439,5.92618560489061,6.2652834010682,5.86224948881773,5.98795103473962,5.82149344949812,5.9362903622418
"31424_at",7.12059599319489,7.20425020324639,7.35911403977828,7.16053052863433,6.8024950442416,6.84984159450303,7.03314026527445,7.04829263152385,7.21665239337565,7.06606033788962,7.35144606580683,7.07027748685122,6.99589014295638,6.99670812926532,7.10087040390871
"31425_g_at",5.10359925383801,5.18721122940151,5.90690770914271,5.14931197860124,4.78727792715101,5.21943248790855,4.72856131085439,5.00161853891636,5.48751862808186,5.73521520562404,5.3313924511155,5.14349631051749,5.06707352457781,4.97805655852368,4.78862979736196
"31426_at",7.11738987908397,7.35152558068178,7.45647217448106,7.31243989104559,6.91604197092136,7.30635090029466,7.10895761191074,6.91747024927084,7.37672166132613,7.27883411815262,7.32996642888119,7.35902208428706,7.30874383354915,7.14295687161863,7.36171740128372
"31427_at",3.39483095297354,3.56690071271811,3.49412534032397,3.64288134765081,3.66083232526485,3.39977386412616,3.32450245097692,3.66334890790975,4.00822364620838,4.21196595052654,3.37920082066683,4.85126629121064,4.68343240220055,3.59172883938416,4.08407953250956
"31428_at",5.25336795484732,5.77934068323323,6.1710206767348,6.05540743289357,5.53324564804898,5.44347645407597,5.41899900564592,6.16036519832506,6.50677452644507,6.32285180420658,6.03390029565762,5.7967459120397,6.42683275577037,6.03189862108838,5.88141384849957
"31429_at",3.07832149940683,3.00945316003966,2.89987275539,2.93914854218842,2.66208524946546,2.8353204577529,2.82157439789201,2.81434526216139,2.77061366198267,2.90210599645127,2.9966165867759,2.89934288460188,2.91089087933572,2.80805603428726,2.80579328758627
"31430_at",3.82085982223661,3.63024998619587,3.85584602571137,3.74269186451518,3.53135772397605,3.5208055215638,3.51851746317899,3.40017751936974,3.92176307989013,4.2766684025962,3.54675851823138,3.39983882340308,3.64799288984188,3.48086156689417,3.4319661630631
"31431_at",6.58248108651034,6.1549848010751,6.30599706848412,6.46067051308248,6.2090755448947,6.7457202423118,6.4544497105097,6.11207045734458,5.98282774061774,5.87975830801152,6.02736912528159,8.59535514654165,6.29459855791604,7.2363778021236,6.34590406906477
"31432_g_at",6.80146566618582,7.02544923490932,7.41601525681611,7.49873272591292,7.00257814720933,7.28897309438349,6.9453247556991,7.36479953969167,7.44826688924017,7.18461754713761,7.48656272339354,8.8915682708632,8.06799607885998,8.27652631716306,7.5208207766457
"31433_at",4.66452008741433,4.87531316366842,5.83517217053388,5.29941978771745,4.86119646202866,4.99966592205811,5.15491429863341,5.11424987257568,5.67506332655379,5.75287412872374,5.17928328019746,5.20303756293978,5.30398354430001,5.23570031029356,5.08028025756918
"31434_at",6.66890938151391,6.49584947917754,6.18802807614659,6.27171315728776,5.82212713825337,6.447876062953,5.96115039716256,6.28496524250454,6.39579733368018,6.30328211480528,6.29826306685384,6.39721916381973,5.96357991245605,6.02559699895736,6.33381926362405
"31435_at",3.12449947206849,2.94936039092578,3.80756224165184,3.13683139094286,2.89555241704538,3.40584249161837,3.11015073661696,3.24239217649877,3.29591187100236,3.22798819158984,3.10306613342657,3.16708776365465,3.4484421011588,3.13654034575751,2.94157473515616
"31436_s_at",5.51364673638473,5.46805554670717,5.8068381898506,5.42580724889551,5.19518549178879,5.71075292990586,5.04075967897351,4.95970716608365,5.51028674943047,5.1662235267984,5.34293570794765,5.62007590517468,5.27531272742572,5.13757665739247,5.18640274103888
"31437_r_at",5.44309204301774,5.03006709075615,5.8073113023643,5.22867439517377,5.10650328648033,5.7259318054422,4.77871697347254,5.26336376216019,5.35785309171999,4.2039464213491,5.08947078801997,5.31723267394211,5.52183642500408,5.31727325415064,4.9732353878524
"31438_s_at",4.62520970444489,4.82045142782029,4.89904307899492,4.46015517074162,4.43068753655233,5.09251805642039,4.83350096117739,4.65823745758227,4.69446426635741,4.92468168750059,4.61604169038336,4.18843275253076,4.9864230391787,4.53613864528013,4.71777634713501
"31439_f_at",7.35694416750835,7.22512233813121,7.09001416724998,8.05330412769082,7.60309109690046,7.68969593355094,7.75942423973284,6.83992323568593,7.47512280772788,7.75587192005902,7.39493498803412,7.59013718061949,6.7915935172549,6.94065348692616,7.08802470381478
"31440_at",7.87818741941915,7.65919217623351,7.69153159623995,7.69817031508976,7.2575350428063,7.74207776941446,7.46749182059348,7.44531723534388,7.58348078042315,7.31150394608063,7.45186821416743,7.74922668391235,7.74791744075615,7.59026824209959,7.49744823270635
"31441_at",6.55579627559715,6.80090381802531,6.63179379856519,6.02839639560326,5.82109979598095,6.28101695419403,6.05547594097164,6.459050592077,6.90182003196732,5.12830549650241,5.85162285258619,6.51916011204793,6.38675654919467,5.9769531037399,6.04446645613332
"31442_at",4.35333310179614,4.11880006586422,4.59865799908007,4.14518021109164,3.96047235729379,4.2057266933223,4.18188902823217,4.24011640186585,3.89890478631442,3.83938492449576,4.13080605205989,4.40191552472263,4.26767853640975,4.41121549799317,4.21525205271986
"31443_at",5.93362040871792,5.64669715615252,5.75655481686787,6.13880711661558,5.56095612800631,5.86013096124698,5.25610468441266,5.63055990965884,5.81199737188703,5.74050904231718,5.3265857089571,5.78127563168331,5.69102793757513,5.49358248009286,5.47479411172581
"31444_s_at",10.7666133167646,12.065147529468,11.6928437681557,11.1194488341352,11.7758685014991,11.1853004653813,11.4414227456483,12.8440172361907,11.9010472952213,11.1071659496403,10.6738316209458,10.32091967636,10.678715479806,10.5727633608712,12.1021336642668
"31445_at",4.37985889037746,4.24471519226364,4.47214083300813,4.011105424891,4.10470781811775,4.3274380968831,4.26507062717586,4.07542624891441,4.54475859704605,4.81825390730882,4.32803630385549,4.45137398173267,3.99674371421064,4.40631395759211,4.35727431131525
"31446_s_at",5.96825084559345,5.96348013685848,5.67819286309479,5.69998343815665,5.37281081631616,5.72982362167538,5.59829281100257,5.3987001801339,5.86514034338859,6.03810855675049,6.08320025857112,6.02024975257686,5.17059440606736,5.4262537088648,5.55666841647018
"31447_at",4.09439767747518,4.31032386346808,4.10171009916447,4.27763458615495,3.93194656866479,3.78575069294292,4.08382602032983,3.76609373001764,4.38030672668825,4.67027334349902,4.01898613977397,4.10551727937208,4.12905653579748,3.89590508463443,4.04994073560516
"31448_s_at",6.20024360943882,4.69874014796497,4.4748456370863,3.79210351716597,3.9943223622179,6.69298449058507,3.57014572962888,3.66666895581364,3.97579011891176,4.60122733158186,3.99479665515541,4.20079100028358,3.78497686531583,5.03695983878399,3.75247875653128
"31449_at",5.37218976071183,4.5964226929572,4.86888396345302,4.75081031540364,4.54623678300284,5.42276323161658,4.73278848104867,4.85928520824197,4.62378589629422,4.5109322882106,4.7096112133325,5.30579719480822,5.21012464700723,4.73867682685072,5.03020279918934
"31450_s_at",3.2945194369984,3.46278167802568,3.81458325860022,3.46660315256401,3.35861419038279,3.53719901641563,3.43780813989983,3.46154538335176,4.17154514611628,4.09497174283044,3.74025786606432,3.52503379318325,3.3336124536546,3.61317378717118,3.45594046880694
